science_decreases_jobs,trust_neighbours,trust_government,trust_scientists,trust_journalists,trust_doctors,trust_ngos,trust_trad_healers,age,gender,education,hh_income,subj_income,emp_status
FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,40,Female,Secondary (8-15 years),Richest 20%,Getting by on present income,Employed full time for self
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,29,Female,Secondary (8-15 years),Poorest 20%,Getting by on present income,Unemployed
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,55,Female,Elementary or less (8 years or less),Richest 20%,Getting by on present income,Employed full time for self
FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,20,Female,Secondary (8-15 years),Second 20%,Finding it very difficult on present income,Employed full time for an employer
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,Male,Elementary or less (8 years or less),Fourth 20%,Getting by on present income,Unemployed
TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,16,Female,Secondary (8-15 years),Poorest 20%,Finding it difficult on present income,Out of workforce
FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,18,Female,Secondary (8-15 years),Middle 20%,Getting by on present income,Employed part time want full time
TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,21,Female,Elementary or less (8 years or less),Richest 20%,Finding it difficult on present income,Employed full time for self
FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,25,Male,Secondary (8-15 years),Richest 20%,Finding it difficult on present income,Employed full time for an employer
FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,30,Male,Secondary (8-15 years),Richest 20%,Getting by on present income,Out of workforce
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,18,Male,Elementary or less (8 years or less),Second 20%,Finding it difficult on present income,Employed full time for self
FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,22,Female,Secondary (8-15 years),Poorest 20%,Finding it very difficult on present income,Employed part time do not want full time
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,30,Male,Secondary (8-15 years),Richest 20%,Getting by on present income,Employed full time for self
FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,17,Male,Secondary (8-15 years),Fourth 20%,Finding it difficult on present income,Employed full time for an employer
TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,22,Male,Secondary (8-15 years),Fourth 20%,Getting by on present income,Employed full time for an employer
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,25,Female,Secondary (8-15 years),Richest 20%,Finding it difficult on present income,Employed full time for an employer
FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,30,Male,Secondary (8-15 years),Poorest 20%,Getting by on present income,Employed part time want full time
FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20,Male,Elementary or less (8 years or less),Poorest 20%,Getting by on present income,Out of workforce
TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,23,Male,Secondary (8-15 years),Richest 20%,Getting by on present income,Out of workforce
FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,55,Female,Elementary or less (8 years or less),Second 20%,Getting by on present income,Employed part time want full time
FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,35,Female,Secondary (8-15 years),Poorest 20%,Finding it very difficult on present income,Employed full time for an employer
FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,69,Female,Secondary (8-15 years),Fourth 20%,Finding it very difficult on present income,Out of workforce
FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,27,Male,Elementary or less (8 years or less),Middle 20%,Finding it very difficult on present income,Employed part time want full time
FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,17,Male,Secondary (8-15 years),Second 20%,Finding it very difficult on present income,Employed part time want full time
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,24,Male,Elementary or less (8 years or less),Richest 20%,Getting by on present income,Out of workforce
TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,33,Male,Secondary (8-15 years),Poorest 20%,Finding it very difficult on present income,Unemployed
FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,25,Female,Secondary (8-15 years),Fourth 20%,Finding it difficult on present income,Employed full time for self
FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,24,Female,Elementary or less (8 years or less),Middle 20%,Finding it difficult on present income,Employed full time for self
TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,26,Female,Secondary (8-15 years),Fourth 20%,Getting by on present income,Employed part time want full time
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,27,Female,Tertiary,Richest 20%,Getting by on present income,Employed full time for an employer
TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,36,Male,Secondary (8-15 years),Richest 20%,Getting by on present income,Out of workforce
FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,24,Female,Elementary or less (8 years or less),Richest 20%,Getting by on present income,Employed full time for self
FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,26,Female,Elementary or less (8 years or less),Richest 20%,Living comfortable on present income,Employed full time for self
TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,42,Male,Secondary (8-15 years),Richest 20%,Getting by on present income,Out of workforce
FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,20,Male,Secondary (8-15 years),Poorest 20%,Finding it difficult on present income,Out of workforce
FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,29,Male,Secondary (8-15 years),Richest 20%,Getting by on present income,Employed full time for an employer
FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,35,Male,Elementary or less (8 years or less),Fourth 20%,Finding it difficult on present income,Employed full time for an employer
FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,24,Male,Secondary (8-15 years),Richest 20%,Getting by on present income,Employed part time want full time
FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,30,Male,Secondary (8-15 years),Second 20%,Living comfortable on present income,Out of workforce
FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,21,Male,Secondary (8-15 years),Fourth 20%,Getting by on present income,Employed full time for an employer
TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,25,Male,Secondary (8-15 years),Richest 20%,Getting by on present income,Employed full time for an employer
FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,28,Male,Secondary (8-15 years),Richest 20%,Finding it difficult on present income,Unemployed
FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,19,Male,Secondary (8-15 years),Richest 20%,Living comfortable on present income,Employed full time for self
FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,25,Female,Elementary or less (8 years or less),Second 20%,Finding it difficult on present income,Employed full time for self
TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,45,Female,Elementary or less (8 years or less),Middle 20%,Finding it very difficult on present income,Employed full time for an employer
TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,33,Male,Secondary (8-15 years),Richest 20%,Finding it difficult on present income,Employed part time want full time
FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,29,Male,Secondary (8-15 years),Richest 20%,Finding it difficult on present income,Employed full time for an employer
FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,34,Male,Secondary (8-15 years),Middle 20%,Getting by on present income,Employed full time for an employer
FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,22,Female,Elementary or less (8 years or less),Richest 20%,Finding it difficult on present income,Employed part time want full time
TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,42,Male,Tertiary,Fourth 20%,Getting by on present income,Out of workforce
FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,29,Female,Elementary or less (8 years or less),Fourth 20%,Finding it difficult on present income,Employed full time for self
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,38,Male,Elementary or less (8 years or less),Second 20%,Finding it very difficult on present income,Employed full time for self
FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,53,Male,Elementary or less (8 years or less),Poorest 20%,Getting by on present income,Out of workforce
TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,51,Female,Secondary (8-15 years),Richest 20%,Living comfortable on present income,Employed full time for an employer
FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,37,Male,Secondary (8-15 years),Second 20%,Finding it very difficult on present income,Employed full time for self
TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,30,Female,Secondary (8-15 years),Richest 20%,Finding it difficult on present income,Out of workforce
TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,27,Male,Secondary (8-15 years),Richest 20%,Finding it difficult on present income,Employed full time for self
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,24,Female,Secondary (8-15 years),Middle 20%,Finding it very difficult on present income,Employed full time for self
FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,24,Female,Secondary (8-15 years),Fourth 20%,Getting by on present income,Employed part time want full time
FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,28,Female,Tertiary,Poorest 20%,Getting by on present income,Employed full time for an employer
TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,21,Male,Secondary (8-15 years),Richest 20%,Finding it difficult on present income,Out of workforce
TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,21,Female,Secondary (8-15 years),Fourth 20%,Finding it difficult on present income,Employed full time for an employer
FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,30,Female,Elementary or less (8 years or less),Second 20%,Finding it very difficult on present income,Employed full time for an employer
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,45,Female,Elementary or less (8 years or less),Poorest 20%,Living comfortable on present income,Employed full time for self
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,Female,Elementary or less (8 years or less),Poorest 20%,Getting by on present income,Out of workforce
FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,28,Male,Secondary (8-15 years),Richest 20%,Finding it difficult on present income,Employed full time for an employer
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,37,Female,Secondary (8-15 years),Second 20%,Finding it difficult on present income,Employed full time for self
TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,58,Female,Secondary (8-15 years),Middle 20%,Living comfortable on present income,Out of workforce
FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,19,Female,Secondary (8-15 years),Middle 20%,Finding it very difficult on present income,Out of workforce
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,30,Male,Secondary (8-15 years),Richest 20%,Finding it very difficult on present income,Employed full time for an employer
FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,49,Female,Secondary (8-15 years),Poorest 20%,Finding it very difficult on present income,Employed part time want full time
FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,16,Female,Secondary (8-15 years),Middle 20%,Finding it difficult on present income,Out of workforce
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,Female,Elementary or less (8 years or less),Richest 20%,Living comfortable on present income,Out of workforce
FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,99,Male,Elementary or less (8 years or less),Richest 20%,Getting by on present income,Employed full time for self
TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,28,Female,Secondary (8-15 years),Richest 20%,Getting by on present income,Employed full time for self
TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,23,Female,Secondary (8-15 years),Second 20%,Finding it very difficult on present income,Employed part time want full time
TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,62,Female,Elementary or less (8 years or less),Poorest 20%,Finding it difficult on present income,Employed full time for an employer
FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,20,Male,Secondary (8-15 years),Richest 20%,Finding it very difficult on present income,Out of workforce
FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,53,Female,Secondary (8-15 years),Richest 20%,Getting by on present income,Out of workforce
FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,25,Female,Secondary (8-15 years),Poorest 20%,Getting by on present income,Out of workforce
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,19,Female,Elementary or less (8 years or less),Middle 20%,Living comfortable on present income,Employed part time want full time
FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,30,Male,Secondary (8-15 years),Richest 20%,Getting by on present income,Employed part time want full time
TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,29,Female,Secondary (8-15 years),Second 20%,Getting by on present income,Employed part time want full time
FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,54,Female,Secondary (8-15 years),Second 20%,Getting by on present income,Unemployed
TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,25,Male,Secondary (8-15 years),Richest 20%,Getting by on present income,Out of workforce
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,42,Male,Elementary or less (8 years or less),Second 20%,Getting by on present income,Out of workforce
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,29,Female,Secondary (8-15 years),Richest 20%,Getting by on present income,Employed full time for self
FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,21,Female,Secondary (8-15 years),Fourth 20%,Finding it difficult on present income,Employed full time for self
FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,22,Male,Secondary (8-15 years),Middle 20%,Getting by on present income,Out of workforce
TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,37,Female,Secondary (8-15 years),Fourth 20%,Finding it difficult on present income,Employed part time want full time
FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,18,Female,Elementary or less (8 years or less),Poorest 20%,Finding it very difficult on present income,Unemployed
FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,38,Male,Secondary (8-15 years),Richest 20%,Finding it very difficult on present income,Employed part time want full time
TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,18,Male,Secondary (8-15 years),Poorest 20%,Finding it difficult on present income,Unemployed
FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,18,Male,Secondary (8-15 years),Middle 20%,Finding it difficult on present income,Unemployed
TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,20,Male,Secondary (8-15 years),Richest 20%,Finding it very difficult on present income,Employed full time for self
FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,43,Female,Elementary or less (8 years or less),Middle 20%,Finding it difficult on present income,Unemployed
FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,22,Female,Secondary (8-15 years),Richest 20%,Finding it difficult on present income,Employed part time want full time
FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,64,Female,Elementary or less (8 years or less),Middle 20%,Finding it very difficult on present income,Out of workforce
TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,18,Male,Elementary or less (8 years or less),Fourth 20%,Finding it very difficult on present income,Employed part time do not want full time
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,27,Male,Elementary or less (8 years or less),Middle 20%,Finding it difficult on present income,Out of workforce
FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,48,Female,Elementary or less (8 years or less),Fourth 20%,Finding it difficult on present income,Out of workforce
TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,29,Male,Secondary (8-15 years),Second 20%,Finding it difficult on present income,Employed part time want full time
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,19,Male,Elementary or less (8 years or less),Poorest 20%,Finding it difficult on present income,Employed part time do not want full time
TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,24,Female,Secondary (8-15 years),Richest 20%,Getting by on present income,Employed full time for self
FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,22,Male,Secondary (8-15 years),Fourth 20%,Finding it difficult on present income,Employed full time for an employer
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,26,Male,Secondary (8-15 years),Richest 20%,Getting by on present income,Unemployed
TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,46,Female,Secondary (8-15 years),Poorest 20%,Getting by on present income,Out of workforce
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,29,Female,Secondary (8-15 years),Second 20%,Getting by on present income,Employed part time want full time
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,25,Male,Elementary or less (8 years or less),Fourth 20%,Finding it very difficult on present income,Employed part time want full time
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,33,Male,Secondary (8-15 years),Fourth 20%,Getting by on present income,Employed part time want full time
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,28,Female,Secondary (8-15 years),Richest 20%,Getting by on present income,Employed full time for an employer
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,41,Female,Secondary (8-15 years),Richest 20%,Finding it difficult on present income,Employed full time for an employer
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,42,Male,Elementary or less (8 years or less),Richest 20%,Getting by on present income,Unemployed
FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,18,Female,Secondary (8-15 years),Poorest 20%,Finding it difficult on present income,Out of workforce
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,25,Female,Secondary (8-15 years),Fourth 20%,Getting by on present income,Employed full time for self
FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,52,Male,Secondary (8-15 years),Richest 20%,Getting by on present income,Out of workforce
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,25,Male,Secondary (8-15 years),Fourth 20%,Getting by on present income,Employed full time for an employer
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,42,Female,Tertiary,Richest 20%,Getting by on present income,Out of workforce
TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,16,Male,Tertiary,Richest 20%,Getting by on present income,Employed full time for an employer
TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,24,Male,Secondary (8-15 years),Richest 20%,Getting by on present income,Employed part time want full time
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,17,Female,Elementary or less (8 years or less),Poorest 20%,Finding it difficult on present income,Unemployed
FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,31,Male,Secondary (8-15 years),Fourth 20%,Finding it very difficult on present income,Employed part time want full time
FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,30,Female,Secondary (8-15 years),Richest 20%,Getting by on present income,Employed part time want full time
FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,26,Male,Elementary or less (8 years or less),Richest 20%,Getting by on present income,Employed full time for self
TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,41,Male,Tertiary,Richest 20%,Living comfortable on present income,Out of workforce
FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,26,Female,Secondary (8-15 years),Poorest 20%,Finding it very difficult on present income,Out of workforce
FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,15,Female,Secondary (8-15 years),Fourth 20%,Finding it difficult on present income,Employed part time want full time
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,33,Female,Elementary or less (8 years or less),Poorest 20%,Finding it difficult on present income,Employed part time want full time
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,45,Female,Elementary or less (8 years or less),Richest 20%,Living comfortable on present income,Out of workforce
TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,25,Male,Elementary or less (8 years or less),Poorest 20%,Finding it difficult on present income,Unemployed
TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,30,Male,Secondary (8-15 years),Fourth 20%,Finding it difficult on present income,Unemployed
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,25,Male,Secondary (8-15 years),Richest 20%,Getting by on present income,Employed part time want full time
