Area code, population_density, pct_age_16_64, modelled_unemployment_rate, gdhi_per_head, median_weekly_pay, inward_fdi, active_businesses, business_births   , business_deaths   , high_growth_businesses, cancer_stage1_2   , gigabit_broadband, coverage_4g, coverage_5g, premises_below_30mbps, travel_time_bike  , travel_time_car  , travel_time_pt_walk, Area name
E07000065,              189.0,         56.82,                        2.5,       25443.0,             454.9,           ,            8505.0,  8.994708994708994,  9.229864785420341,     2.857142857142857 ,                   ,              67.8,       99.67,       84.97,                   2.5, 11.8465708851052  ,  8.22225408626477,   14.6714997878457 , Wealden
E07000066,             1706.0,         62.29,                        4.2,       20635.0,             489.0,           ,            8735.0, 12.936462507155122, 10.875787063537492,     3.5294117647058822, 51.67131          ,              91.5,      100.0 ,      100.0 ,                   0.7,  9.12440015872768 ,  7.49022845612346,   10.4911975543703 , Basildon
E07000067,              251.0,         61.0 ,                        3.0,       21311.0,             498.3,           ,            6750.0,  9.703703703703702,  9.185185185185185,     4.411764705882353 , 53.738319999999995,              89.9,       99.95,       92.45,                   1.5, 11.0133696830226  ,  8.10942443956251,   14.5994108234346 , Braintree
E07000068,              504.0,         61.5 ,                        2.8,       29894.0,             622.4,           ,            5020.0, 11.952191235059761, 10.557768924302788,     5.128205128205128 , 61.129569999999994,              84.4,      100.0 ,       99.6 ,                   2.5,  9.35432027129333 ,  7.36518586410187,   10.3403005611117 , Brentwood
E07000069,             2006.0,         57.85,                        2.9,       21693.0,             464.1,           ,            3755.0, 10.119840213049267, 10.119840213049267,     4.081632653061225 , 48.668279999999996,              81.8,      100.0 ,      100.0 ,                   0.4,  8.81721895429076 ,  7.33835740401401,   10.813852189811  , Castle Point
E07000070,              531.0,         62.18,                        2.5,       23957.0,             536.0,           ,            8820.0, 11.224489795918368,  9.977324263038549,     4.054054054054054 , 60.952380000000005,              86.3,       99.99,       98.97,                   2.1, 10.8745836151479  ,  8.27103427621267,   13.9718420195267 , Chelmsford
E07000071,              580.0,         63.43,                        3.7,       20036.0,             454.4,           ,            7990.0, 14.580725907384231, 10.137672090112641,     4.242424242424243 , 57.843140000000005,              81.3,       99.99,       98.62,                   2.0, 10.2746610711531  ,  8.03686720428339,   11.3117561350067 , Colchester
E07000072,              396.0,         61.9 ,                        2.8,       30209.0,             549.7,           ,            8820.0, 11.678004535147393,  9.693877551020408,     4.918032786885246 , 59.76096          ,              87.8,      100.0 ,       98.29,                   2.6, 10.2922223297681  ,  7.89320361102094,   12.2081113669044 , Epping Forest
E07000073,             3011.0,         63.72,                        5.2,       18069.0,             457.6,           ,            3510.0, 15.527065527065528, 11.253561253561253,     7.042253521126761 , 53.04054          ,              89.5,      100.0 ,      100.0 ,                   2.7,  8.85086203832172 ,  7.30532803303108,    9.38286042547051, Harlow
E07000074,              180.0,         58.64,                        2.6,       22384.0,             517.5,           ,            3535.0,  9.476661951909476,  8.91089108910891 ,     3.076923076923077 , 57.620819999999995,              81.8,      100.0 ,       99.38,                   1.9, 14.0737121468103  ,  8.94469974094174,   15.0148555132602 , Maldon
E07000075,              510.0,         59.32,                        2.2,       22750.0,             465.1,           ,            4000.0, 10.375            ,  9.75             ,     6.451612903225806 , 53.46756          ,              80.4,      100.0 ,       99.89,                   0.6, 12.7756869992392  ,  9.22842582716778,   15.6361533410362 , Rochford
E07000076,              433.0,         54.18,                        4.9,       19138.0,             407.5,           ,            4640.0, 10.991379310344827,  9.806034482758621,     2.2222222222222223, 55.25164          ,              77.0,      100.0 ,       97.01,                   0.8, 11.4872092487639  ,  8.19678345687937,   12.9203439469091 , Tendring
E07000077,              139.0,         60.45,                        2.1,       28235.0,             575.6,           ,            5550.0,  9.72972972972973 ,  9.63963963963964 ,     5.434782608695652 , 60.20672          ,              80.0,       99.98,       93.71,                   3.9, 12.8279077544568  ,  8.59967882328008,   14.876961660423  , Uttlesford
E07000078,             2564.0,         63.93,                        3.0,       22230.0,             506.0,           ,            5765.0, 11.014744145706851,  9.71379011274935 ,     4.8               , 55.8753           ,              92.6,       99.98,       99.48,                   0.3,  8.12198748027491 ,  6.97485148791864,    8.56040190934167, Cheltenham
E07000079,               77.0,         58.11,                        2.3,       30855.0,             479.1,           ,            5860.0,  9.044368600682594,  8.617747440273039,     4.201680672268908 , 52.9976           ,              66.0,       99.56,       56.27,                   2.8, 14.0756605691337  ,  9.13031083588671,   18.8726626423827 , Cotswold
E07000080,              164.0,         58.75,                        3.2,       18605.0,             433.8,           ,            3765.0,  7.835325365205843,  7.835325365205843,     4.761904761904762 , 51.570679999999996,              77.6,       99.38,       81.55,                   5.4, 16.9048330489083  ,  9.75559671413962,   20.8183681431003 , Forest of Dean
E07000081,             3249.0,         63.93,                        3.7,       16918.0,             438.3,           ,            4120.0, 11.893203883495145, 10.072815533980583,     4.901960784313726 , 52.43363000000001 ,              93.7,      100.0 ,      100.0 ,                   0.6,  9.27233987940629 ,  7.51858844328348,   11.3965446664815 , Gloucester
E07000082,              258.0,         59.38,                        2.1,       23326.0,             460.0,           ,            5910.0,  8.375634517766498,  8.629441624365482,     4.0650406504065035, 59.6745           ,              76.7,       99.33,       92.72,                   2.3, 11.3947545979122  ,  8.08280511326904,   13.7396124046504 , Stroud
E07000083,              224.0,         59.17,                        3.1,       21060.0,             496.0,           ,            4270.0,  9.953161592505854,  8.19672131147541 ,     6.122448979591836 , 55.61496999999999 ,              85.9,       99.9 ,       91.61,                   5.2, 10.1023050871068  ,  7.67402135559973,   11.5429846541881 , Tewkesbury
E07000084,              286.0,         63.38,                        2.8,       24459.0,             542.8,           ,            8355.0, 10.47277079593058 ,  9.21603830041891 ,     5.517241379310345 , 59.011630000000004,              80.0,       99.95,       78.1 ,                   2.8, 10.7979188120604  ,  8.11300552860694,   14.0073679081185 , Basingstoke and Deane
E07000085,              237.0,         59.51,                        2.1,       27076.0,             553.3,           ,            6775.0,  9.59409594095941 ,  9.37269372693727 ,     3.418803418803419 , 60.869569999999996,              71.5,       99.9 ,       80.78,                   4.5, 11.8265282723361  ,  8.1858845081035 ,   14.5502547812903 , East Hampshire
E07000086,             1659.0,         61.37,                        2.8,       21900.0,             492.4,           ,            7440.0, 13.911290322580644, 11.021505376344086,     5.217391304347826 , 59.764309999999995,              88.0,      100.0 ,       99.6 ,                   1.4,  8.66256349531895 ,  7.14319844610337,    9.54333663746068, Eastleigh
E07000087,             1548.0,         59.36,                        2.2,       22668.0,             518.8,           ,            4985.0, 10.330992978936811,  9.227683049147442,     2.803738317757009 , 54.416959999999996,              96.8,      100.0 ,       99.78,                   0.6,  9.81550535797708 ,  7.756584877983  ,   12.0983697931216 , Fareham
E07000088,             3272.0,         61.05,                        3.7,       18438.0,             472.8,           ,            2150.0, 12.558139534883722, 11.395348837209303,     2.564102564102564 , 52.556819999999995,              97.6,      100.0 ,      100.0 ,                   0.1,  8.35891476837008 ,  6.96468616950645,    9.2260150492038 , Gosport
E07000089,              454.0,         60.97,                        1.7,       28446.0,             577.2,           ,            5270.0, 10.341555977229602,  9.487666034155598,     3.571428571428571 , 55.65217          ,              86.0,      100.0 ,       88.99,                   2.3,  9.18596609302934 ,  7.33754428304869,   11.7517750753742 , Hart
E07000090,             2226.0,         58.66,                        3.2,       20360.0,             492.7,           ,            4770.0, 11.740041928721174,  9.958071278825996,     6.172839506172839 , 58.19671999999999 ,              93.8,      100.0 ,       99.4 ,                   0.1, 10.2729774676131  ,  8.15591445975513,   13.3669393378712 , Havant
E07000091,              235.0,         55.44,                        2.2,       24694.0,             471.5,           ,            8275.0,  8.761329305135952,  9.123867069486405,     4.142011834319527 , 57.342009999999995,              72.7,       99.41,       70.0 ,                   3.1, 10.4402449235722  ,  7.77364199715846,   13.272520719031  , New Forest
E07000092,             2555.0,         66.2 ,                        2.6,       19748.0,             537.5,           ,            3810.0, 12.860892388451445, 10.36745406824147 ,     7.954545454545454 , 49.45848          ,              94.4,      100.0 ,       99.54,                   1.4,  8.39952520373653 ,  6.95874025905574,    9.66813873426929, Rushmoor
E07000093,              203.0,         60.56,                        2.7,       24177.0,             510.0,           ,            7145.0, 14.625612316305109,  9.237228831350595,     6.7669172932330826, 56.20438000000001 ,              74.1,       99.92,       67.57,                   4.4, 11.5923277473052  ,  8.34973496501287,   14.3889971179256 , Test Valley
E07000094,              188.0,         61.0 ,                        2.8,       28024.0,             556.1,           ,            8225.0,  9.969604863221884,  8.024316109422493,     4.0650406504065035, 64.33962          ,              62.6,       99.97,       76.24,                   5.7, 10.6685645547405  ,  7.80878348069123,   12.2905390281105 , Winchester
E07000095,             1921.0,         62.51,                        3.6,       22340.0,             515.0,           ,            4765.0, 12.381951731374606, 10.703043022035677,     2.73972602739726  ,                   ,              91.5,      100.0 ,       99.98,                   0.7,  9.18864976829295 ,  7.48206136155243,   10.8262119191821 , Broxbourne
E07000096,              727.0,         62.69,                        2.4,       25037.0,             527.7,           ,            8805.0, 10.732538330494037,  9.82396365701306 ,     4.37956204379562  , 52.65866          ,              84.1,       99.96,       94.64,                   2.2, 10.1875594979697  ,  7.8690070560229 ,   12.5567235649678 , Dacorum
E07000097,                   ,              ,                           ,              ,                  ,           ,                  ,                   ,                   ,                       ,                   ,                  ,            ,            ,                      , 10.6762805783514  ,  7.8545924085056 ,   12.653111779533  , 
E07000098,             1060.0,         61.91,                        2.8,       29416.0,             569.9,           ,            8365.0, 12.492528392109982,  9.503885236102809,     3.8461538461538463,                   ,              89.3,      100.0 ,      100.0 ,                   1.3,  7.75981787149249 ,  6.80562732188112,    7.88738628288391, Hertsmere
E07000099,              355.0,         61.5 ,                        2.9,       25334.0,             573.0,           ,            6935.0, 10.021629416005768,  9.228550829127613,     4.0               , 63.92856999999999 ,              84.5,       99.99,       94.01,                   2.0, 10.5582382369387  ,  7.93146273138277,   12.4792563320876 , North Hertfordshire
E07000100,                   ,              ,                           ,              ,                  ,           ,                  ,                   ,                   ,                       ,                   ,                  ,            ,            ,                      ,  8.94301583959309 ,  7.31505889466539,   10.0746249138276 , 
E07000101,                   ,              ,                           ,              ,                  ,           ,                  ,                   ,                   ,                       ,                   ,                  ,            ,            ,                      , 13.2246710873956  ,  9.12924691871309,   17.0230831305994 , 
E07000102,             1052.0,         61.94,                        2.7,       29037.0,             553.5,           ,            5905.0, 10.838272650296359,  9.314140558848434,     3.6585365853658534, 54.95751          ,              91.3,       99.99,       99.77,                   1.3, 11.1946768533678  ,  8.22717224672084,   14.0923871069926 , Three Rivers
E07000103,             4768.0,         66.36,                        3.0,       21865.0,             546.3,           ,            5905.0, 17.612193056731584, 10.414902624894157,     3.8095238095238098, 55.4007           ,              94.3,      100.0 ,      100.0 ,                   0.3,  8.21705591618434 ,  7.30739713434611,    9.21702604321368, Watford
E07000104,                   ,              ,                           ,              ,                  ,           ,                  ,                   ,                   ,                       ,                   ,                  ,            ,            ,                      ,  9.91798805138935 ,  7.67473613300197,   12.2280563173961 , 
E07000105,              225.0,         60.85,                        3.7,       21459.0,             507.1,           ,            6505.0, 12.067640276710224, 10.376633358954649,     3.7037037037037033,                   ,              73.8,       99.78,       86.16,                   5.8, 11.5642098278561  ,  8.26247829757194,   13.6743414437085 , Ashford
E07000106,              509.0,         62.87,                        4.2,       19779.0,             459.6,           ,            5780.0, 11.159169550173011,  9.2560553633218  ,     4.3478260869565215,                   ,              72.5,       99.95,       88.99,                   3.1,  9.4327838590122  ,  7.37457344562143,   10.3515337547046 , Canterbury
E07000107,             1566.0,         64.01,                        2.5,       21003.0,             553.0,           ,            5325.0, 16.525821596244132, 10.046948356807512,     3.5294117647058822, 59.271519999999995,              83.6,      100.0 ,       99.99,                   1.1,  8.41691869750195 ,  7.0841526893163 ,    8.58687292125276, Dartford
E07000108,              368.0,         58.92,                        5.0,       19766.0,             493.4,           ,            3660.0, 11.612021857923498,  9.562841530054644,     2.8169014084507045,                   ,              78.7,       99.97,       91.38,                   3.8, 12.0545076362022  ,  8.56502833526364,   14.3903289973975 , Dover
E07000109,             1084.0,         62.08,                        4.6,       20454.0,             483.9,           ,            4535.0, 14.112458654906284, 11.466372657111357,     3.125             , 55.584419999999994,              81.9,       99.48,       88.43,                   2.0,  9.21356768190918 ,  7.31794220736294,    9.64807934610864, Gravesham
E07000110,              437.0,         61.85,                        2.9,       22404.0,             487.2,           ,            8045.0, 12.243629583592293,  9.571162212554382,     4.081632653061225 ,                   ,              78.0,       99.29,       97.49,                   5.3,  9.2317331583104  ,  7.44163465315721,   10.9030200254713 , Maidstone
E07000111,              324.0,         58.52,                        2.7,       31032.0,             573.0,           ,            7195.0,  9.798471160528145,  9.659485753995831,     5.737704918032787 ,                   ,              74.6,       99.72,       85.95,                   4.1, 10.2518948747192  ,  7.77014725440301,   11.9204730615269 , Sevenoaks
E07000112,              307.0,         58.39,                        3.7,       20935.0,             466.5,           ,            3900.0, 10.256410256410255,  9.871794871794872,     5.405405405405405 ,                   ,              76.5,       99.5 ,       83.18,                   5.6, 11.8428774338835  ,  8.43022577647808,   13.1458871117232 , Folkestone and Hythe
E07000113,              401.0,         61.34,                        4.7,       19854.0,             490.5,           ,            5265.0, 11.11111111111111 ,  9.591642924976258,     3.0927835051546393,                   ,              79.1,       99.67,       96.32,                   3.7, 11.230031075095   ,  8.1041988631687 ,   12.0498813103885 , Swale
E07000114,             1357.0,         58.27,                        5.7,       18705.0,             393.3,           ,            4490.0, 13.474387527839642, 11.469933184855234,     4.938271604938271 , 56.790119999999995,              78.6,      100.0 ,       99.98,                   1.8,  9.2295684632718  ,  7.26025131505253,   10.5235097285425 , Thanet
E07000115,              548.0,         60.84,                        2.6,       24250.0,             564.7,           ,            6420.0, 10.981308411214954,  9.26791277258567 ,     5.64516129032258  ,                   ,              83.8,       99.98,       91.08,                   3.3,  9.58624651173028 ,  7.54760830624364,   11.0585467460303 , Tonbridge and Malling
E07000116,              348.0,         60.94,                        2.5,       28952.0,             535.2,           ,            6620.0,  9.290030211480364,  9.516616314199396,     4.310344827586207 ,                   ,              79.3,       99.95,       95.66,                   3.4, 10.3432344144031  ,  7.86979643001363,   12.2749671446687 , Tunbridge Wells
E07000117,              840.0,         61.33,                        5.6,       14715.0,             431.2,           ,            2845.0, 14.059753954305801,  9.490333919156415,     5.714285714285714 , 54.248369999999994,              95.6,       99.86,       92.92,                   0.8,  8.30232885001193 ,  6.78994965660069,    8.63338382036419, Burnley
E07000118,              576.0,         61.53,                        3.1,       19221.0,             477.9,           ,            4600.0, 11.41304347826087 ,  9.130434782608695,     3.3707865168539324, 52.67176          ,              90.7,       99.99,       98.32,                   1.8,  9.44580707936047 ,  7.31389290320922,   10.784047226814  , Chorley
E07000119,              482.0,         57.13,                        2.3,       22770.0,             534.4,           ,            3420.0, 10.818713450292398, 10.380116959064328,     3.9473684210526314, 54.82456          ,              92.9,      100.0 ,       98.34,                   0.9,  9.91099898274799 ,  7.43097743759516,   11.3772051590401 , Fylde
E07000120,             1123.0,         61.17,                        4.3,       15233.0,             449.9,           ,            2490.0, 12.048192771084338, 11.04417670682731 ,     6.25              , 46.86649          ,              93.9,      100.0 ,       99.93,                   1.0,  8.13976432595964 ,  6.61012251958577,    8.39367404099977, Hyndburn
E07000121,              247.0,         62.78,                        4.5,       17089.0,             431.3,           ,            4580.0, 10.58951965065502 ,  9.06113537117904 ,     4.716981132075472 , 51.80723          ,              88.0,       95.12,       81.94,                   1.3, 10.9059171445293  ,  7.97405786123486,   12.1751721002661 , Lancaster
E07000122,              560.0,         60.46,                        4.3,       15390.0,             433.8,           ,            2920.0, 11.13013698630137 ,  9.58904109589041 ,     4.477611940298507 , 47.98851          ,              92.7,       99.49,       93.09,                   2.5,  8.20756814027003 ,  6.62690741411804,    8.07276887214512, Pendle
E07000123,             1016.0,         65.3 ,                        3.7,       15860.0,             402.5,           ,            5715.0, 12.685914260717409, 10.411198600174979,     3.6764705882352944, 54.19223          ,              87.6,       99.49,       96.48,                   0.9,  8.67088033809522 ,  7.14093887925645,    8.89182718774871, Preston
E07000124,              103.0,         59.44,                        1.9,       25694.0,             508.4,           ,            3100.0,  9.67741935483871 ,  8.225806451612904,     3.225806451612903 , 54.72973          ,              83.3,       95.55,       67.75,                   4.6, 11.777668778772   ,  8.11824050943957,   12.6715507899666 , Ribble Valley
E07000125,              513.0,         61.69,                        3.0,       17647.0,             419.6,           ,            3230.0,  9.287925696594428, 26.625386996904027,     3.508771929824561 , 49.5356           ,              92.2,       99.91,       98.23,                   1.7,  9.14772641728767 ,  7.26279540650551,   10.1288901373947 , Rossendale
E07000126,              976.0,         60.71,                        2.6,       18511.0,             454.6,           ,            4140.0, 11.473429951690822,  9.420289855072465,     6.796116504854369 , 53.740159999999996,              82.5,       99.98,       98.68,                   1.8, 11.1751496973499  ,  8.10133123461682,   13.6129633750681 , South Ribble
E07000127,              334.0,         61.51,                        4.0,       20110.0,             469.1,           ,            4490.0, 10.801781737193764,  9.910913140311804,     3.8461538461538463, 55.818180000000005,              79.5,      100.0 ,       97.79,                   2.6, 10.5086451425391  ,  7.82849898248159,   11.482635808843  , West Lancashire
E07000128,              388.0,         56.27,                        2.9,       19688.0,             398.9,           ,            4085.0, 11.383108935128519,  9.057527539779683,     3.7037037037037033, 50.85008          ,              90.5,       98.85,       89.78,                   1.7, 10.5662407902908  ,  7.63558797191263,   11.8310485132758 , Wyre
E07000129,              780.0,         60.82,                        2.7,       18205.0,             492.9,           ,            4170.0, 11.510791366906476,  8.273381294964029,     4.444444444444445 , 45.17906          ,              90.0,      100.0 ,       99.99,                   0.8, 10.4117854473616  ,  8.04140078554504,   12.9351718866259 , Blaby
E07000130,              649.0,         64.45,                        2.9,       18603.0,             478.5,           ,            7170.0, 10.808926080892608, 10.181311018131103,     5.228758169934641 ,                   ,              84.4,       99.88,       99.0 ,                   0.8,  9.34329085121436 ,  7.4688507081224 ,   10.2533554333352 , Charnwood
E07000131,              158.0,         60.13,                        2.3,       24593.0,             496.9,           ,            5255.0, 13.13035204567079 ,  8.182683158896289,     6.0               ,                   ,              78.6,       99.77,       85.43,                   2.9, 12.4949998350322  ,  8.43319345382178,   17.719082787848  , Harborough
E07000132,              379.0,         60.43,                        3.0,       19356.0,             456.5,           ,            4980.0, 14.257028112449799,  8.734939759036145,     4.395604395604396 , 49.17647          ,              78.3,      100.0 ,       97.91,                   1.2, 10.2203582934796  ,  7.61222946669843,   12.56346501852   , Hinckley and Bosworth
E07000133,              107.0,         59.75,                        3.6,       21009.0,             358.6,           ,            2330.0,  9.2274678111588  ,  9.871244635193133,     4.651162790697675 , 51.891890000000004,              77.4,       99.98,       88.27,                   3.1, 12.6410361338587  ,  8.61754889703216,   12.724846342414  , Melton
E07000134,              367.0,         61.95,                        3.3,       19268.0,             464.4,           ,            4465.0, 11.198208286674133,  9.40649496080627 ,     3.5398230088495577, 46.99454          ,              85.5,      100.0 ,       96.77,                   1.6,  9.82523815646938 ,  7.47171698703625,   11.5968166552652 , North West Leicestershire
E07000135,             2456.0,         60.44,                        2.8,       18172.0,             460.0,           ,            2220.0, 11.936936936936938,  9.684684684684685,     5.0               , 53.7037           ,              98.4,      100.0 ,      100.0 ,                   0.2,  9.33931781761858 ,  7.45260636367516,   11.695886219449  , Oadby and Wigston
E07000136,              193.0,         61.0 ,                        4.1,       17035.0,             389.2,           ,            2170.0, 13.13364055299539 , 10.368663594470046,     3.8461538461538463, 48.75445          ,              77.6,      100.0 ,       98.79,                   4.4, 11.7929133256693  ,  8.23247166057827,   14.8207336237385 , Boston
E07000137,               80.0,         54.97,                        4.3,       18362.0,             385.7,           ,            4675.0,  8.983957219251337,  8.663101604278074,     3.669724770642202 , 47.29064          ,              59.9,       99.9 ,       87.93,                   8.7, 17.2586980012695  , 10.2597551877117 ,   18.6289952273285 , East Lindsey
E07000138,             2903.0,         69.2 ,                        5.5,       14989.0,             411.2,           ,            2805.0, 11.942959001782532, 10.338680926916222,     3.9473684210526314, 53.2646           ,              91.8,      100.0 ,      100.0 ,                   0.7,  8.42000689462501 ,  7.20913721536084,    9.34425878431198, Lincoln
E07000139,              126.0,         59.32,                        2.9,       18942.0,             455.3,           ,            3835.0,  9.908735332464145,  9.126466753585397,     3.9473684210526314, 51.41243          ,              81.5,      100.0 ,       94.42,                   3.5, 14.6592654289451  ,  9.40751735612795,   16.837904444788  , North Kesteven
E07000140,              125.0,         59.04,                        3.3,       17447.0,             449.1,           ,            3815.0, 12.319790301441676, 10.747051114023591,     3.125             , 52.74725          ,              73.5,      100.0 ,       87.44,                   6.2, 15.9096480711967  ,  9.85750823205624,   20.0583949947264 , South Holland
E07000141,              151.0,         59.29,                        3.4,       21262.0,             431.1,           ,            5945.0, 10.344827586206897,  9.419680403700589,     3.571428571428571 , 51.43312          ,              80.2,      100.0 ,       92.19,                   4.0, 12.8044468666906  ,  8.57358184228842,   13.8991980236392 , South Kesteven
E07000142,               81.0,         57.97,                        3.8,       19099.0,             470.9,           ,            3380.0,  9.319526627218936,  9.467455621301776,     3.125             , 49.024390000000004,              65.4,       99.95,       93.68,                   8.8, 15.544470464977   ,  9.49702724142537,   16.7428746080478 , West Lindsey
E07000143,              107.0,         58.22,                        2.9,       18397.0,             443.2,           ,            4710.0,  9.341825902335456,  9.447983014861997,     5.769230769230769 , 55.67652          ,              65.0,       99.99,       69.02,                   4.3, 14.8025344447298  ,  9.41199685988686,   20.8588267076643 , Breckland
E07000144,              235.0,         57.82,                        2.0,       20833.0,             435.3,           ,            4790.0,  8.663883089770355,  8.872651356993737,     3.0303030303030303, 52.13358          ,              73.1,      100.0 ,       86.89,                   2.5, 12.6882640620636  ,  8.83743045825678,   15.407820642395  , Broadland
E07000145,              576.0,         58.78,                        5.6,       16102.0,             373.8,           ,            3020.0, 10.927152317880795, 10.76158940397351 ,     4.225352112676056 , 53.761469999999996,              83.5,      100.0 ,       99.72,                   1.0, 12.8674327409554  ,  8.51515358732474,   11.5444354598936 , Great Yarmouth
E07000146,              107.0,         57.54,                        3.3,       18619.0,             431.3,           ,            5175.0,  9.27536231884058 ,  8.985507246376812,     2.6785714285714284, 55.056180000000005,              61.3,      100.0 ,       80.07,                   3.9, 18.5645738740793  , 10.5621118312891 ,   19.7678251405783 , King's Lynn and West Norfolk
E07000147,              106.0,         52.93,                        2.6,       21245.0,             393.4,           ,            3890.0,  7.326478149100257,  8.997429305912597,     2.1505376344086025, 51.980979999999995,              49.1,       99.98,       79.47,                   4.5, 16.1419168469124  ,  9.91870041283812,   20.0221214327975 , North Norfolk
E07000148,             3675.0,         68.56,                        4.4,       16578.0,             418.3,           ,            5130.0, 12.670565302144249, 10.1364522417154  ,     4.081632653061225 , 46.52278          ,              88.8,      100.0 ,      100.0 ,                   0.5,  8.93139347879685 ,  7.42772552813424,   10.1880020378934 , Norwich
E07000149,              152.0,         58.09,                        2.3,       20909.0,             490.1,           ,            5500.0,  9.272727272727273,  9.363636363636365,     4.166666666666666 , 54.723130000000005,              68.0,      100.0 ,       92.76,                   3.8, 14.1533681363455  ,  9.22560312545249,   17.4598071420971 , South Norfolk
E07000150,                   ,              ,                           ,              ,                  ,           ,            3255.0, 17.81874039938556 , 10.75268817204301 ,     6.779661016949152 ,                   ,                  ,            ,            ,                      , 10.4706539773082  ,  7.90724256394123,   13.196988003234  , 
E07000151,                   ,              ,                           ,              ,                  ,           ,            4610.0,  9.97830802603037 ,  9.544468546637743,     3.7037037037037033,                   ,                  ,            ,            ,                      , 12.9103828588944  ,  8.50762225929955,   17.4458379698585 , 
E07000152,                   ,              ,                           ,              ,                  ,           ,            4020.0, 12.437810945273633, 10.074626865671641,     5.0               ,                   ,                  ,            ,            ,                      ,  9.85899433062612 ,  7.54749407309167,   13.6311852334149 , 
E07000153,                   ,              ,                           ,              ,                  ,           ,            4360.0, 20.527522935779814,  9.63302752293578 ,     2.1739130434782608,                   ,                  ,            ,            ,                      , 10.0343281439302  ,  7.58926716175894,   11.4393745111331 , 
E07000154,                   ,              ,                           ,              ,                  ,           ,           10890.0, 17.860422405876953, 11.248852157943066,     5.9405940594059405,                   ,                  ,            ,            ,                      ,  8.60575744466519 ,  7.15040050613068,    9.31757291025858, 
E07000155,                   ,              ,                           ,              ,                  ,           ,            5495.0,  9.918107370336669, 13.011828935395814,     5.747126436781609 ,                   ,                  ,            ,            ,                      , 12.3469348697581  ,  8.55946965360811,   17.7533295865148 , 
E07000156,                   ,              ,                           ,              ,                  ,           ,            7950.0, 11.823899371069183,  9.937106918238994,     4.761904761904762 ,                   ,                  ,            ,            ,                      ,  9.24636527935317 ,  7.35724160310578,    9.69125420295801, 
E07000163,                   ,              ,                           ,              ,                  ,           ,            2920.0,  7.363013698630137,  7.705479452054795,     5.714285714285714 ,                   ,                  ,            ,            ,                      , 13.7760259257733  ,  8.86747776873534,   16.8090218383167 , 
E07000164,                   ,              ,                           ,              ,                  ,           ,            4285.0,  8.168028004667445,  8.518086347724621,     3.125             ,                   ,                  ,            ,            ,                      , 15.5188202831653  ,  9.69547798913831,   22.9093523531213 , 
E07000165,                   ,              ,                           ,              ,                  ,           ,            8750.0,  9.142857142857142,  9.257142857142856,     5.056179775280898 ,                   ,                  ,            ,            ,                      , 11.8753406615596  ,  8.35826776386248,   16.5523444000506 , 
E07000166,                   ,              ,                           ,              ,                  ,           ,            2165.0,  9.699769053117784,  9.006928406466514,     4.0               ,                   ,                  ,            ,            ,                      , 15.2648603164862  ,  9.47729754532945,   18.3833855327399 , 
E07000167,                   ,              ,                           ,              ,                  ,           ,            2780.0,  8.992805755395683,  8.093525179856115,     2.9850746268656714,                   ,                  ,            ,            ,                      , 16.4491042873418  ,  9.70514823317106,   26.9415799666942 , 
E07000168,                   ,              ,                           ,              ,                  ,           ,            3765.0,  8.764940239043826,  7.436918990703852,     3.9603960396039604,                   ,                  ,            ,            ,                      , 11.4342789231214  ,  8.12344889762555,   13.8607818214618 , 
E07000169,                   ,              ,                           ,              ,                  ,           ,            3640.0, 10.43956043956044 ,  9.203296703296704,     3.0303030303030303,                   ,                  ,            ,            ,                      , 14.429017777183   ,  9.08142116391216,   16.7516222143458 , 
E07000170,             1155.0,         61.81,                        3.3,       15803.0,             437.5,           ,            3315.0, 11.91553544494721 , 11.312217194570136,     3.6585365853658534,                   ,              94.7,      100.0 ,       99.33,                   0.7, 10.0115849092853  ,  7.692325950966  ,   11.5415086119142 , Ashfield
E07000171,              183.0,         60.59,                        3.5,       18319.0,             430.4,           ,            3990.0, 10.275689223057643,  9.899749373433583,     5.747126436781609 , 56.082469999999994,              75.8,      100.0 ,       94.06,                   2.7, 11.4872966525033  ,  8.05575299046668,   11.8930432302486 , Bassetlaw
E07000172,             1389.0,         61.59,                        3.7,       18041.0,             500.4,           ,            3570.0, 10.364145658263306,  9.803921568627452,     5.633802816901409 , 55.86854          ,              95.6,      100.0 ,      100.0 ,                   0.4,  8.82953504679492 ,  7.16467591086262,    9.94975026109339, Broxtowe
E07000173,              976.0,         60.77,                        3.6,       18870.0,             454.2,           ,            3745.0, 10.14686248331108 ,  9.479305740987984,     3.278688524590164 , 55.94262          ,              93.1,      100.0 ,       99.86,                   0.9, 10.4898897258298  ,  7.91728511750928,   12.8849064516376 , Gedling
E07000174,             1437.0,         62.43,                        4.0,       16330.0,             383.5,           ,            3120.0, 13.141025641025642, 10.576923076923077,     2.7777777777777777,                   ,              95.7,       99.99,       98.59,                   0.5,  9.08152368004124 ,  7.26307615096124,   11.0241867600663 , Mansfield
E07000175,              187.0,         60.52,                        4.1,       20102.0,             421.0,           ,            4830.0,  9.627329192546584,  9.834368530020704,     4.166666666666666 ,                   ,              81.9,      100.0 ,       90.6 ,                   2.1, 11.6714442579019  ,  8.22988428330429,   13.8981345394236 , Newark and Sherwood
